CreditScore,CreditScore_Normalized,CreditScore_Category_churn,Balance,NumOfProducts,HasCrCard,Exited,Credit_Score,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,income,loan_type_type1,loan_type_type2,loan_type_type3,open_credit,loan_limit,Status,CreditScore_Category_loan
430,0.15999999999999992,Poor,118894.22,1,0,0,564,396500,4.048133062792857,0.4748363422794042,3168.8981864261273,4920.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,216500,4.75,0.9758,0.0,4380.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,486500,3.99,0.4337,3333.36,15120.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,526500,4.5,0.8177,9182.0,9900.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,236500,4.041121445040979,0.4493370256039264,3183.0736747574965,6780.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,726500,4.5,0.7631,1250.0,19260.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,566500,4.75,0.3071,0.0,6600.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,346500,3.75,-0.038,0.0,4080.0,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,136500,4.625,0.7009,2338.25,2940.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,286500,3.75,0.2158,6480.0,4320.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,356500,4.625,1.1723,0.0,8520.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,196500,3.625,-0.339,239.57,8788.159115415689,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,346500,4.05288286836671,0.49211007293053477,3159.295436266167,3660.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,216500,3.99,0.3081,3370.0,4920.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,446500,4.0,0.3004,800.0,11100.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,486500,4.25,0.2587,5243.5,7200.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,196500,4.0488116064462645,0.4773040180867083,3167.5263649747044,4740.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,396500,4.003349181667957,0.3119697389973197,3259.4384022200325,16800.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,486500,4.375,0.6161,2204.0,5040.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,516500,3.625,0.1413,0.0,7980.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,346500,4.125,0.4375,3430.0,5220.0,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,1706500,4.375,-0.044,1415.0,28740.0,True,False,False,0,0.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,546500,4.375,-0.123,0.0,8700.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,486500,3.99,0.295,0.0,13620.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,226500,3.99,0.6938,5487.69,3900.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,726500,3.99,0.4471,11239.72,17760.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,136500,4.75,1.1639,0.0,3360.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,376500,3.99,0.4758,3232.869735327883,5400.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,256500,3.75,0.2135,5813.89,5220.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,236500,4.625,1.1825,4838.0,4080.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,346500,3.99,0.4838,8162.5,5100.0,True,False,False,0,0.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,56500,6.24,1.202,1828.2119097323966,11400.0,True,False,False,1,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,396500,3.375,-0.4141,0.0,3480.0,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,876500,4.12621327399388,0.3889819001934036,3773.047044930817,9480.0,True,False,False,0,0.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,266500,4.75,0.3904,2950.28,3540.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,136500,3.875,0.5703,2850.0,5100.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,416500,3.99,0.5553,4887.29,7980.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,176500,4.25,0.5553,3230.63,4680.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,476500,3.99,-0.0959,2112.92,6000.0,True,False,False,0,0.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,406500,4.25,0.0762,13408.0,5280.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,276500,3.5,-0.2167,2407.0,9000.0,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,466500,3.625,-0.3914,4625.0,8400.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,276500,4.75,0.1618,5261.56,3900.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,396500,3.625,-0.233,0.0,8280.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,346500,3.75,0.1187,4428.9,7500.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,386500,3.875,0.2404,0.0,7800.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,306500,3.75,0.241,9720.0,5520.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,246500,3.99,0.4543,2357.5,7080.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,226500,4.5,1.406,2614.71,5460.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,696500,4.024157853705789,0.38764513042131865,3217.3692110430666,11280.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,1306500,4.098619165421971,0.28862975069636043,3828.834450622011,16800.0,True,False,False,0,0.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,1036500,4.1067616892628624,0.3182418603840129,3812.3725932049374,14640.0,True,False,False,0,0.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,416500,3.875,0.3099,1250.0,4080.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,346500,4.045645069397029,0.46578819765262214,3173.928198414678,5580.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,186500,3.75,0.2172,4934.0,2340.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,176500,3.875,0.4328,4312.5,4860.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,406500,3.99,0.5365,4516.0,8160.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,106500,4.061703935861009,0.5241898584254909,3141.461757397671,1320.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,446500,4.25,-0.1286,3485.4,12600.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,118894.22,1,0,0,564,456500,3.75,0.1556,655.1,5220.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,126500,4.055370861762538,0.5011582175573173,3154.265424277618,3000.0,False,True,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,96500,4.053109049584513,0.4929326315329692,3158.8381624490266,3600.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,276500,3.375,0.1745,8125.0,6360.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,156500,4.057406492722761,0.5085612449792296,3150.1499599233484,2460.0,False,True,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,506500,3.49,0.6895,6913.37,8880.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,256500,3.625,0.7244,3760.0,4980.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,236500,4.045871250614832,0.466610756255057,3173.470924597537,5520.0,False,True,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,106500,4.049942512535277,0.48141681109888257,3165.239995889,4440.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,766500,3.75,0.0013,3500.0,15360.0,True,False,False,0,0.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,426500,3.625,-0.128,1245.0,5520.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,206500,4.0,-0.0247,855.48,5280.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,326500,4.875,0.4285,423.0,7860.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,56500,5.25,0.322,2580.507384738421,5580.0,True,False,False,1,0.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,436500,4.56,0.702,0.0,9420.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,296500,3.99,0.1419,0.0,7020.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,326500,4.04383561965461,0.4592077288331442,3177.5863889518046,6060.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,226500,4.048585425228462,0.4764814594842739,3167.9836387918454,4800.0,False,False,True,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,156500,4.375,0.2969,3587.5,2340.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,616500,3.75,0.3288,12570.0,7560.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,86500,4.625,1.2014,2867.62,2640.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,166500,4.056049405415946,0.5036258933646218,3152.893602826194,2820.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,406500,3.25,-0.5084,0.0,8855.441545994181,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,706500,3.75,0.3849,11831.26,13080.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,296500,3.25,0.3814,4241.0,21540.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,256500,4.375,1.0421,0.0,3540.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,276500,3.875,0.3573,8104.5,4740.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,346500,3.375,-0.1299,3908.5,4860.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,606500,4.125,0.3877,2468.95,9840.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,536500,3.125,0.0586,1628.5,12780.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,236500,3.75,0.8631,5380.0,5700.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,126500,4.25,0.9269,1614.83,2460.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,96500,4.060120667336391,0.5184319482084474,3144.6626741176574,1740.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,316500,2.875,-0.0386,3900.0,8460.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,326500,3.375,0.4885,6863.69,10080.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,256500,2.75,-0.2921,1986.5,59520.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,206500,4.034788370942508,0.4263053847357523,3195.8773416374424,8460.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,276500,4.027324390755025,0.39916095085540526,3210.967377603093,10440.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,276500,4.139331784626426,0.4366902991346202,3746.5251635366426,6000.0,True,False,False,0,0.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,336500,4.25,0.8934,9675.0,4380.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,236500,4.045871250614832,0.466610756255057,3173.470924597537,5520.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,326500,3.5,0.1713,9448.13,5040.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,546500,4.25,0.5685,9434.86,6480.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,206500,3.99,0.433,5329.04,8340.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,486500,3.875,-0.1166,85.8,7380.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,306500,3.125,-0.5537,0.0,8843.146371618208,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,206500,4.05469231810913,0.49869054175001226,3155.63724572904,3180.0,False,True,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,146500,4.049716331317475,0.4805942524964477,3165.6972697061406,4500.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,146500,4.056727949069353,0.5060935691719255,3151.5217813747718,2640.0,False,True,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,116500,4.875,1.4618,3064.85,3060.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,76500,3.875,0.922,1684.33,1080.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,376500,4.375,0.3075,0.0,8820.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,226500,4.05378759323792,0.4954003073402733,3157.4663409976038,3420.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,326500,4.5,1.5521,3949.73,8520.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,146500,4.060573029771996,0.5200770654133171,3143.748126483376,1620.0,False,False,True,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,296500,3.5,0.173,5093.53,7020.0,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,196500,4.0414088465706834,0.45024391421782806,3182.5626954175527,6715.669948835777,False,False,True,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,586500,4.25,0.3351,16276.0,20280.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,406500,4.99,1.4012,10064.51,16560.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,266500,3.5,0.3869,0.0,5917.643051199932,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,706500,4.036824001902731,0.43370841215766553,3191.7618772831743,7920.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,286500,3.99,0.5641,4492.81,4200.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,306500,4.051299599842093,0.48635216271349124,3162.4963529861543,4080.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,246500,3.875,0.3433,1855.0,6660.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,136500,5.125,0.761,3850.0,6240.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,306500,4.25,0.717,8576.88,3060.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,546500,3.625,-0.1432,667.77,9480.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,136500,4.1436292277646745,0.4523189125808811,3737.836961010965,4860.0,True,False,False,0,0.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,396500,3.875,0.16,5669.0,7560.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,726500,4.027098209537222,0.3983383922529704,3211.424651420234,10500.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,166500,4.052430505931105,0.49046495572566506,3160.209983900449,3780.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,256500,4.023479310052382,0.3851774546140141,3218.741032494489,11460.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,226500,3.125,-0.4924,1427.07,8731.5967206926,False,False,True,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,116500,4.060346848554193,0.5192545068108818,3144.205400300517,1680.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,186500,4.047906881575055,0.4740137836769698,3169.355460243268,4980.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,416500,4.375,0.3154,2282.5,3900.0,True,False,False,0,0.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,576500,3.625,0.0255,9748.2,11040.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,336500,4.027324390755025,0.39916095085540526,3210.967377603093,10440.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,156500,3.875,1.1507,4370.0,3000.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,496500,3.875,0.2838,0.0,4320.0,False,False,True,0,0.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,236500,4.25,0.4222,6482.5,5280.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,116500,4.875,0.6475,3250.0,2640.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,276500,4.045192706961425,0.46414308044775243,3174.842746048959,5700.0,False,True,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,476500,3.725,-0.1195,885.63,13800.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,416500,4.031395652675471,0.4139670056992317,3202.736448894557,9360.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,216500,3.875,-0.0825,4590.0,5580.0,False,False,True,0,0.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,226500,3.99,0.4096,4302.5,3120.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,116500,4.375,0.5832,2390.0,1860.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,376500,3.99,-0.1823,4407.8,4320.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,106500,5.125,1.22,1150.0,6000.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,456500,4.125,0.0238,0.0,8160.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,416500,4.125,0.4367,4882.56,16440.0,True,False,False,0,0.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,236500,3.875,0.2658,4504.83,3840.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,116500,4.375,0.3993,982.74,2400.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,86500,3.5,1.5756,2414.96,1800.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,556500,4.99,1.2315,0.0,12480.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,506500,4.0,0.232,2085.0,12960.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,466500,3.375,-0.2461,6937.6,8400.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,246500,4.875,1.0955,1250.0,5640.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,376500,4.625,0.9057,1043.56,10140.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,166500,4.375,0.9898,760.72,2340.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,76500,4.25,1.0877,2837.5,4200.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,186500,3.375,0.6349,6515.91,4320.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,136500,3.99,0.5025,2708.13,3180.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,246500,4.5,1.4693,100.0,11700.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,266500,4.875,0.7994,0.0,6300.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,226500,3.375,-0.1737,684.25,13920.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,156500,4.5,1.0962,1575.0,6000.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,126500,4.125,0.5893,3080.0,1620.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,226500,3.375,-0.0496,3587.5,7560.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,266500,4.051525781059895,0.4871747213159261,3162.039079169014,4020.0,True,False,False,0,1.0,1,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,296500,3.5,0.5621,0.0,7920.0,False,True,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,266500,3.75,0.0851,4109.38,3420.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,726500,4.99,0.8356,22037.59,12240.0,True,False,False,0,1.0,0,Poor
430,0.15999999999999992,Poor,138992.48,2,0,0,564,236500,4.99,0.7905,3807.81,11460.0,True,False,False,0,1.0,0,Poor
